arrest_date,time,area_name,age,sex,descent,charge_group,charge_desc,arrest_type,rep_dist,latitude,longitude,year,month,day,age_group
2012-05-12,07:15 PM,N Hollywood,18,Female,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1555,34.1649,-118.379,2012,May,Sat,15-20
2012-12-17,05:45 PM,Pacific,18,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1431,33.9858,-118.4727,2012,Dec,Mon,15-20
2012-12-05,11:00 PM,Pacific,20,Male,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1431,33.9889,-118.4732,2012,Dec,Wed,15-20
2012-03-16,09:10 PM,N Hollywood,19,Female,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1524,34.1867,-118.3987,2012,Mar,Fri,15-20
2012-03-17,05:45 PM,N Hollywood,15,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1516,34.1903,-118.3877,2012,Mar,Sat,15-20
2012-04-06,07:30 PM,N Hollywood,14,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1515,34.1959,-118.39,2012,Apr,Fri,10-14
2012-01-26,03:30 PM,N Hollywood,16,Male,Hispanic,Liquor Laws,CONSUME/PURCHASE ALCOHOLIC BEV BY MINOR,Misdemeanor,1522,34.1995,-118.4138,2012,Jan,Thu,15-20
2011-12-28,11:45 PM,N Hollywood,17,Male,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1553,34.1558,-118.3877,2011,Dec,Wed,15-20
2012-04-02,11:15 PM,N Hollywood,19,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1539,34.174,-118.3648,2012,Apr,Mon,15-20
2011-12-30,07:00 PM,N Hollywood,18,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1526,34.1886,-118.3823,2011,Dec,Fri,15-20
2012-12-19,10:30 PM,Pacific,20,Male,Black,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1469,33.9751,-118.3702,2012,Dec,Wed,15-20
2012-07-18,12:30 PM,Foothill,18,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1681,34.2253,-118.3966,2012,Jul,Wed,15-20
2012-11-14,10:15 PM,N Hollywood,20,Male,Black,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1555,34.164,-118.3706,2012,Nov,Wed,15-20
2012-03-01,05:00 PM,Foothill,20,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1638,34.2575,-118.301,2012,Mar,Thu,15-20
2012-08-05,10:30 PM,N Hollywood,20,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1549,34.17,-118.373,2012,Aug,Sun,15-20
2012-08-31,08:35 PM,N Hollywood,19,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1549,34.1649,-118.3703,2012,Aug,Fri,15-20
2012-05-12,06:20 PM,Foothill,19,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1623,34.2725,-118.4133,2012,May,Sat,15-20
2012-03-01,05:20 PM,Foothill,17,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1656,34.2575,-118.301,2012,Mar,Thu,15-20
2012-01-07,07:00 PM,Foothill,20,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1621,34.2612,-118.4288,2012,Jan,Sat,15-20
2012-08-04,12:05 PM,N Hollywood,18,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1506,34.2012,-118.3703,2012,Aug,Sat,15-20
2012-01-03,07:45 AM,Foothill,19,Male,Hispanic,Liquor Laws,MINOR EMPLOYED WHERE ALCOHOL IS SOLD,Misdemeanor,1654,34.2619,-118.3989,2012,Jan,Tue,15-20
2012-11-14,10:50 PM,N Hollywood,18,Male,Black,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1555,34.164,-118.3706,2012,Nov,Wed,15-20
2012-12-27,11:30 PM,N Hollywood,18,Female,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1508,34.2067,-118.3703,2012,Dec,Thu,15-20
2012-01-07,06:48 PM,Foothill,20,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1621,34.2619,-118.4296,2012,Jan,Sat,15-20
2012-12-08,06:20 PM,N Hollywood,15,Male,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1599,34.1354,-118.3631,2012,Dec,Sat,15-20
2012-07-20,08:30 PM,N Hollywood,20,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1525,34.1903,-118.3877,2012,Jul,Fri,15-20
2012-08-04,12:05 AM,N Hollywood,18,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1506,34.2012,-118.3703,2012,Aug,Sat,15-20
2012-01-07,06:45 PM,Foothill,18,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1621,34.2612,-118.4288,2012,Jan,Sat,15-20
2012-10-22,05:30 PM,N Hollywood,20,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1548,34.17,-118.3763,2012,Oct,Mon,15-20
2012-08-07,02:20 PM,N Hollywood,19,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1515,34.1959,-118.39,2012,Aug,Tue,15-20
2012-04-17,09:10 PM,Foothill,13,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1611,34.2809,-118.4193,2012,Apr,Tue,10-14
2012-02-16,07:30 PM,Foothill,17,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1663,34.2353,-118.3956,2012,Feb,Thu,15-20
2012-12-20,01:15 PM,N Hollywood,20,Male,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1557,34.1649,-118.3683,2012,Dec,Thu,15-20
2012-08-04,12:05 PM,N Hollywood,19,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1506,34.2012,-118.3703,2012,Aug,Sat,15-20
2012-05-27,05:30 PM,Foothill,18,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1684,34.2131,-118.3954,2012,May,Sun,15-20
2012-07-21,08:10 PM,N Hollywood,20,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1526,34.1867,-118.3851,2012,Jul,Sat,15-20
2012-04-14,09:00 PM,Foothill,13,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1611,34.2809,-118.4193,2012,Apr,Sat,10-14
2012-10-22,05:30 PM,N Hollywood,19,Male,Black,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1548,34.17,-118.3763,2012,Oct,Mon,15-20
2012-09-14,09:10 PM,N Hollywood,19,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1502,34.2056,-118.4094,2012,Sep,Fri,15-20
2012-06-15,10:30 PM,Devonshire,16,Female,Hispanic,Liquor Laws,SELL/LET MINOR CONSUME ALCOHOL,Misdemeanor,1714,34.2905,-118.5455,2012,Jun,Fri,15-20
2012-06-01,11:05 PM,Devonshire,17,Male,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1701,34.2757,-118.5818,2012,Jun,Fri,15-20
2012-09-27,06:30 PM,Foothill,19,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1687,34.2175,-118.3725,2012,Sep,Thu,15-20
2012-02-09,07:45 PM,Devonshire,16,Female,White,Liquor Laws,SELL/LET MINOR CONSUME ALCOHOL,Misdemeanor,1747,34.2648,-118.4979,2012,Feb,Thu,15-20
2012-06-15,10:30 PM,Devonshire,20,Male,Hispanic,Liquor Laws,SELL/LET MINOR CONSUME ALCOHOL,Misdemeanor,1714,34.2905,-118.5455,2012,Jun,Fri,15-20
2012-02-18,03:55 PM,Devonshire,17,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1747,34.2648,-118.4979,2012,Feb,Sat,15-20
2012-09-13,02:15 PM,Foothill,19,Female,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1635,34.2714,-118.3693,2012,Sep,Thu,15-20
2012-11-04,08:10 AM,Foothill,16,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1677,34.2226,-118.3538,2012,Nov,Sun,15-20
2012-03-14,04:45 PM,Devonshire,17,Male,Hispanic,Liquor Laws,CONSUME/PURCHASE ALCOHOLIC BEV BY MINOR,Misdemeanor,1794,34.2227,-118.5361,2012,Mar,Wed,15-20
2012-01-14,04:10 PM,Devonshire,20,Male,White,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1737,34.2703,-118.4959,2012,Jan,Sat,15-20
2012-02-26,05:30 PM,Devonshire,18,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1794,34.2264,-118.5448,2012,Feb,Sun,15-20
2012-11-04,08:30 AM,Foothill,15,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1677,34.2226,-118.3538,2012,Nov,Sun,15-20
2012-10-29,04:30 PM,Foothill,20,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1623,34.2689,-118.4182,2012,Oct,Mon,15-20
2012-12-16,07:00 PM,Foothill,20,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1687,34.2139,-118.3747,2012,Dec,Sun,15-20
2012-06-20,09:00 PM,Devonshire,19,Male,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1714,34.2905,-118.5455,2012,Jun,Wed,15-20
2012-03-14,04:45 PM,Devonshire,18,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1794,34.2227,-118.5361,2012,Mar,Wed,15-20
2012-02-09,05:25 PM,Devonshire,17,Male,Black,Liquor Laws,SELL/LET MINOR CONSUME ALCOHOL,Misdemeanor,1747,34.2648,-118.4979,2012,Feb,Thu,15-20
2012-06-20,09:00 PM,Devonshire,17,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1714,34.2905,-118.5455,2012,Jun,Wed,15-20
2012-12-08,06:00 PM,Foothill,19,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1698,34.2202,-118.3618,2012,Dec,Sat,15-20
2012-02-18,03:55 PM,Devonshire,14,Female,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1747,34.2648,-118.4979,2012,Feb,Sat,10-14
2012-06-25,09:30 PM,Devonshire,20,Male,Black,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1722,34.2583,-118.6017,2012,Jun,Mon,15-20
2012-05-10,12:50 PM,Devonshire,20,Male,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1738,34.2683,-118.4802,2012,May,Thu,15-20
2012-09-15,02:30 PM,Foothill,20,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1687,34.2175,-118.3747,2012,Sep,Sat,15-20
2012-12-06,10:00 PM,Foothill,18,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1684,34.2085,-118.3965,2012,Dec,Thu,15-20
2012-09-15,04:00 PM,Foothill,15,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1681,34.2278,-118.4022,2012,Sep,Sat,15-20
2012-11-27,03:35 PM,Foothill,20,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1638,34.2575,-118.301,2012,Nov,Tue,15-20
2012-06-17,01:20 AM,Devonshire,18,Male,Hispanic,Liquor Laws,CONSUME/PURCHASE ALCOHOLIC BEV BY MINOR,Misdemeanor,1712,34.2848,-118.5582,2012,Jun,Sun,15-20
2012-03-10,03:00 PM,Devonshire,18,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1797,34.2267,-118.4939,2012,Mar,Sat,15-20
2012-05-24,01:30 PM,Devonshire,17,Male,Hispanic,Liquor Laws,SELL/LET MINOR CONSUME ALCOHOL,Misdemeanor,1792,34.2205,-118.5536,2012,May,Thu,15-20
2012-12-16,07:00 PM,Foothill,19,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1687,34.2139,-118.3747,2012,Dec,Sun,15-20
2012-04-07,07:30 PM,Devonshire,19,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1747,34.2632,-118.4979,2012,Apr,Sat,15-20
2012-02-09,05:25 PM,Devonshire,17,Male,Hispanic,Liquor Laws,SELL/LET MINOR CONSUME ALCOHOL,Misdemeanor,1747,34.2648,-118.4979,2012,Feb,Thu,15-20
2012-06-20,09:00 PM,Devonshire,18,Female,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1714,34.2905,-118.5455,2012,Jun,Wed,15-20
2012-01-15,04:50 AM,Devonshire,19,Female,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1777,34.2502,-118.4849,2012,Jan,Sun,15-20
2012-04-06,06:00 PM,Devonshire,17,Male,Hispanic,Liquor Laws,CONSUME/PURCHASE ALCOHOLIC BEV BY MINOR,Misdemeanor,1793,34.2283,-118.547,2012,Apr,Fri,15-20
2012-12-06,10:00 PM,Foothill,18,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1684,34.2085,-118.3965,2012,Dec,Thu,15-20
2012-04-20,05:00 PM,Devonshire,20,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1794,34.2211,-118.5328,2012,Apr,Fri,15-20
2012-06-13,08:40 PM,Devonshire,18,Male,Hispanic,Liquor Laws,CONSUME/PURCHASE ALCOHOLIC BEV BY MINOR,Misdemeanor,1714,34.2905,-118.5455,2012,Jun,Wed,15-20
2012-04-06,06:00 PM,Devonshire,17,Male,Hispanic,Liquor Laws,CONSUME/PURCHASE ALCOHOLIC BEV BY MINOR,Misdemeanor,1793,34.2283,-118.547,2012,Apr,Fri,15-20
2012-06-20,09:10 PM,Devonshire,17,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1714,34.2905,-118.5455,2012,Jun,Wed,15-20
2012-03-24,10:30 PM,Devonshire,20,Male,White,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1714,34.2905,-118.5455,2012,Mar,Sat,15-20
2012-11-04,08:10 AM,Foothill,16,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1677,34.2226,-118.3538,2012,Nov,Sun,15-20
2012-09-13,02:00 PM,Foothill,20,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1635,34.2714,-118.3693,2012,Sep,Thu,15-20
2012-12-22,12:25 AM,Foothill,14,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1612,34.2773,-118.4213,2012,Dec,Sat,10-14
2012-11-04,07:50 AM,Foothill,16,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1677,34.2226,-118.3538,2012,Nov,Sun,15-20
2012-04-08,01:00 PM,Southeast,13,Male,Hispanic,Liquor Laws,SALE/ETC OF ALCOHOLIC BEVERAGE TO MINOR,Misdemeanor,1844,33.9334,-118.2613,2012,Apr,Sun,10-14
2012-12-08,05:40 PM,Devonshire,20,Male,Black,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1794,34.2227,-118.5361,2012,Dec,Sat,15-20
2012-01-08,01:00 AM,Mission,17,Male,Hispanic,Liquor Laws,SELL/LET MINOR CONSUME ALCOHOL,Misdemeanor,1971,34.2319,-118.472,2012,Jan,Sun,15-20
2012-10-02,02:10 PM,Devonshire,18,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1794,34.2246,-118.5349,2012,Oct,Tue,15-20
2012-12-08,05:40 PM,Devonshire,17,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1794,34.2227,-118.5361,2012,Dec,Sat,15-20
2011-12-30,02:50 PM,Mission,17,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1918,34.3066,-118.4313,2011,Dec,Fri,15-20
2012-10-02,02:09 PM,Devonshire,20,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1794,34.2246,-118.5349,2012,Oct,Tue,15-20
2012-12-08,05:40 PM,Devonshire,19,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1794,34.2227,-118.5361,2012,Dec,Sat,15-20
2012-08-25,11:00 PM,Devonshire,19,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1783,34.2373,-118.5504,2012,Aug,Sat,15-20
2012-09-17,09:20 PM,Devonshire,20,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1751,34.2572,-118.6049,2012,Sep,Mon,15-20
2011-12-31,07:50 PM,Mission,18,Male,Other,Liquor Laws,SELL/LET MINOR CONSUME ALCOHOL,Misdemeanor,1999,34.2196,-118.4319,2011,Dec,Sat,15-20
2012-12-08,05:40 PM,Devonshire,20,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1794,34.2227,-118.5361,2012,Dec,Sat,15-20
2012-10-24,10:30 PM,Devonshire,20,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1714,34.2905,-118.5455,2012,Oct,Wed,15-20
2012-09-04,06:45 AM,Mission,20,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1983,34.2247,-118.4655,2012,Sep,Tue,15-20
2012-09-27,06:00 PM,Mission,15,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1984,34.2282,-118.4575,2012,Sep,Thu,15-20
2012-08-22,10:00 AM,Mission,20,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1981,34.2247,-118.472,2012,Aug,Wed,15-20
2012-09-07,09:40 PM,Mission,15,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1998,34.2105,-118.4309,2012,Sep,Fri,15-20
2012-07-04,06:40 PM,Mission,17,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1981,34.2247,-118.472,2012,Jul,Wed,15-20
2012-08-28,01:00 AM,Mission,19,Female,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1924,34.2871,-118.4614,2012,Aug,Tue,15-20
2012-06-17,05:40 PM,Mission,19,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1991,34.216,-118.4678,2012,Jun,Sun,15-20
2012-08-22,10:05 AM,Mission,20,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1981,34.2247,-118.472,2012,Aug,Wed,15-20
2012-05-15,07:00 PM,Mission,19,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1985,34.2215,-118.4516,2012,May,Tue,15-20
2012-09-07,09:30 PM,Mission,16,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1998,34.2105,-118.4309,2012,Sep,Fri,15-20
2012-04-25,09:30 PM,Mission,18,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1985,34.2279,-118.4516,2012,Apr,Wed,15-20
2012-06-03,05:50 PM,Mission,16,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1974,34.233,-118.4553,2012,Jun,Sun,15-20
2012-06-06,10:05 AM,Mission,19,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1982,34.2283,-118.4633,2012,Jun,Wed,15-20
2012-03-11,04:30 PM,Mission,20,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1984,34.2231,-118.4553,2012,Mar,Sun,15-20
2012-08-31,09:37 PM,Mission,19,Female,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1985,34.2268,-118.4499,2012,Aug,Fri,15-20
2012-09-02,06:45 PM,Mission,19,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1981,34.2283,-118.4699,2012,Sep,Sun,15-20
2012-06-17,07:20 PM,Mission,19,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1983,34.2247,-118.4655,2012,Jun,Sun,15-20
2012-06-06,07:20 PM,Mission,16,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1981,34.2265,-118.4699,2012,Jun,Wed,15-20
2012-05-14,04:00 PM,Mission,18,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1983,34.2247,-118.4655,2012,May,Mon,15-20
2012-09-07,09:40 PM,Mission,16,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1998,34.2105,-118.4309,2012,Sep,Fri,15-20
2012-08-02,03:50 AM,Mission,20,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1988,34.2273,-118.43,2012,Aug,Thu,15-20
2012-09-07,01:45 PM,Mission,17,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1924,34.2905,-118.4581,2012,Sep,Fri,15-20
2012-09-29,09:40 PM,Mission,18,Female,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1998,34.2105,-118.4309,2012,Sep,Sat,15-20
2012-04-06,07:20 PM,Mission,18,Male,Hispanic,Liquor Laws,MINOR IN POSS OF ALCOHOL BEVERAGE IN VEH,Misdemeanor,1983,34.2283,-118.4677,2012,Apr,Fri,15-20
2012-02-24,11:30 AM,Mission,18,Male,Hispanic,Liquor Laws,POSS OPEN CONTAINER ALC BEV,Misdemeanor,1984,34.23,-118.4553,2012,Feb,Fri,15-20
2012-04-25,09:30 PM,Mission,18,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1985,34.2279,-118.4516,2012,Apr,Wed,15-20
2012-06-06,06:10 AM,Mission,20,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1985,34.2215,-118.4516,2012,Jun,Wed,15-20
2012-08-08,03:30 PM,Mission,16,Male,Hispanic,Liquor Laws,SELL/LET MINOR CONSUME ALCOHOL,Misdemeanor,1967,34.2441,-118.4423,2012,Aug,Wed,15-20
2012-06-03,05:50 PM,Mission,15,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1974,34.233,-118.4553,2012,Jun,Sun,15-20
2012-07-01,12:40 AM,Mission,17,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1906,34.3234,-118.4221,2012,Jul,Sun,15-20
2012-05-06,04:15 PM,Mission,20,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1983,34.2282,-118.4575,2012,May,Sun,15-20
2012-06-04,11:30 PM,Mission,18,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1985,34.2268,-118.4499,2012,Jun,Mon,15-20
2012-06-03,05:50 PM,Mission,19,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1974,34.233,-118.4553,2012,Jun,Sun,15-20
2012-09-27,06:00 PM,Mission,17,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1984,34.2282,-118.4575,2012,Sep,Thu,15-20
2012-08-27,05:50 AM,Mission,20,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1981,34.2247,-118.472,2012,Aug,Mon,15-20
2012-09-07,07:40 PM,Mission,16,Male,Hispanic,Liquor Laws,MINOR IN POSSESSION OF ALCOHOLIC BEVERAGE,Misdemeanor,1998,34.2105,-118.4309,2012,Sep,Fri,15-20
2012-06-16,11:45 PM,Mission,19,Male,Hispanic,Liquor Laws,MINOR ATT PURCHASE ALCOHOLIC BEVERAGE,Misdemeanor,1962,34.2428,-118.4675,2012,Jun,Sat,15-20
2012-08-10,09:27 PM,Mission,19,Male,Hispanic,Liquor Laws,MINOR POSSESS ALCOHOL,Misdemeanor,1987,34.233,-118.4386,2012,Aug,Fri,15-20
2012-06-25,06:40 PM,Mission,20,Male,Hispanic,Liquor Laws,OPEN ALCOHOLIC BEV IN PUBLIC PARK/PLACE,Misdemeanor,1984,34.23,-118.4553,2012,Jun,Mon,15-20
